,QuestionId,Age_curr,Ans_count,AnsId,Votes,AnsRank,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank,EPbias
1365,38.0,730,5,2846,1.0,1,0.995880098756,0.2,0.04,-0.2,0.305304010349
1366,38.0,731,5,2846,1.0,1,0.996292088881,0.2,0.04,-0.2,0.305304010349
1367,38.0,739,5,2846,1.0,1,0.99662917171,0.2,0.04,-0.2,0.305304010349
1368,38.0,1235,5,2846,1.0,1,0.996910074067,0.2,0.04,-0.2,0.305304010349
1369,38.0,1413,5,2846,1.0,1,0.997147760678,0.2,0.04,-0.2,0.305304010349
1370,38.0,1413,5,57,1.0,2,0.997682555551,0.4,0.16,0.2,0.155239327296
1371,63.0,9,5,500,1.0,1,0.987640296269,0.2,0.04,-0.4,0.305304010349
1372,63.0,9,5,73,1.0,2,0.990730222202,0.4,0.16,0.0,0.155239327296
1373,63.0,15,5,500,1.0,1,0.990730222202,0.2,0.04,-0.2,0.305304010349
1374,64.0,3,5,72,1.0,1,0.994702984115,0.2,0.04,0.0,0.305304010349
1375,64.0,3,5,69,1.0,2,0.981460444404,0.4,0.16,0.0,0.155239327296
1376,64.0,6,5,71,1.0,2,0.987640296269,0.4,0.16,0.0,0.155239327296
1377,64.0,6,5,70,1.0,3,0.987640296269,0.6,0.36,0.0,0.173350582147
1378,64.0,6,5,68,1.0,4,0.987640296269,0.8,0.64,0.0,0.179818887451
1379,64.0,6,5,69,1.0,5,0.987640296269,1.0,1.0,0.0,0.186287192755
1380,64.0,14,5,72,1.0,1,0.995365111101,0.2,0.04,0.0,0.305304010349
1381,64.0,20,5,72,1.0,1,0.995880098756,0.2,0.04,0.0,0.305304010349
1382,64.0,20,5,69,1.0,2,0.990730222202,0.4,0.16,0.0,0.155239327296
1383,64.0,30,5,72,1.0,1,0.996292088881,0.2,0.04,0.0,0.305304010349
1384,64.0,1335,5,70,1.0,2,0.990730222202,0.4,0.16,0.0,0.155239327296
1385,64.0,1335,5,71,1.0,3,0.990730222202,0.6,0.36,0.0,0.173350582147
1386,108.0,51,5,894,1.0,2,0.981460444404,0.4,0.16,-0.2,0.155239327296
1387,108.0,65,5,166,1.0,1,0.997147760678,0.2,0.04,0.0,0.305304010349
1388,108.0,307,5,894,1.0,2,0.987640296269,0.4,0.16,-0.2,0.155239327296
1389,113.0,20,5,132,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1390,113.0,21,5,132,1.0,2,0.981460444404,0.4,0.16,-0.2,0.155239327296
1391,113.0,49,5,194,1.0,1,0.995365111101,0.2,0.04,0.0,0.305304010349
1392,113.0,54,5,226,1.0,2,0.987640296269,0.4,0.16,0.0,0.155239327296
1393,113.0,109,5,194,1.0,1,0.995880098756,0.2,0.04,0.0,0.305304010349
1394,172.0,1468,5,15395,1.0,4,0.0,0.8,0.64,-0.2,0.179818887451
1395,172.0,1470,5,175,1.0,1,0.997528059254,0.2,0.04,0.0,0.305304010349
1396,172.0,1471,5,182,1.0,2,0.79814604444,0.4,0.16,-0.2,0.155239327296
1397,207.0,322,5,2903,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1398,207.0,322,5,271,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1399,207.0,323,5,211,1.0,1,0.997528059254,0.2,0.04,0.0,0.305304010349
1400,207.0,323,5,271,1.0,2,0.981460444404,0.4,0.16,-0.2,0.155239327296
1401,207.0,323,5,2903,1.0,3,0.981460444404,0.6,0.36,-0.2,0.173350582147
1402,207.0,323,5,208,1.0,4,0.993820148135,0.8,0.64,0.4,0.179818887451
1403,352.0,721,5,1381,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1404,432.0,446,5,436,1.0,1,0.993820148135,0.2,0.04,0.0,0.305304010349
1405,441.0,2,5,442,1.0,1,0.993820148135,0.2,0.04,0.0,0.305304010349
1406,441.0,2,5,449,1.0,2,0.708988698401,0.4,0.16,-0.6,0.155239327296
1407,441.0,2,5,444,1.0,3,0.992584177762,0.6,0.36,0.2,0.173350582147
1408,441.0,2,5,460,1.0,4,0.987640296269,0.8,0.64,0.2,0.179818887451
1409,441.0,4,5,444,1.0,4,0.993820148135,0.8,0.64,0.4,0.179818887451
1410,441.0,10,5,460,1.0,3,0.990730222202,0.6,0.36,0.0,0.173350582147
1411,441.0,47,5,442,1.0,1,0.994702984115,0.2,0.04,0.0,0.305304010349
1412,441.0,54,5,442,1.0,1,0.995365111101,0.2,0.04,0.0,0.305304010349
1413,441.0,101,5,442,1.0,1,0.995880098756,0.2,0.04,0.0,0.305304010349
1414,441.0,101,5,444,1.0,3,0.994702984115,0.6,0.36,0.2,0.173350582147
1415,441.0,106,5,442,1.0,1,0.996292088881,0.2,0.04,0.0,0.305304010349
1416,441.0,122,5,442,1.0,1,0.99662917171,0.2,0.04,0.0,0.305304010349
1417,441.0,164,5,449,1.0,2,0.745365111101,0.4,0.16,-0.6,0.155239327296
1418,480.0,1041,5,8701,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1419,536.0,1426,5,12875,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1420,559.0,34,5,562,1.0,1,0.997818875812,0.2,0.04,0.0,0.305304010349
1421,559.0,34,5,560,1.0,2,0.992584177762,0.4,0.16,0.0,0.155239327296
1422,559.0,34,5,576,1.0,3,0.992584177762,0.6,0.36,0.0,0.173350582147
1423,559.0,105,5,562,1.0,1,0.997940049378,0.2,0.04,0.0,0.305304010349
1424,559.0,108,5,562,1.0,1,0.998048467832,0.2,0.04,0.0,0.305304010349
1425,559.0,176,5,562,1.0,1,0.99814604444,0.2,0.04,0.0,0.305304010349
1426,559.0,176,5,560,1.0,2,0.993820148135,0.4,0.16,0.0,0.155239327296
1427,559.0,176,5,576,1.0,3,0.993820148135,0.6,0.36,0.0,0.173350582147
1428,559.0,411,5,562,1.0,1,0.998234328038,0.2,0.04,0.0,0.305304010349
1429,559.0,800,5,562,1.0,1,0.998314585855,0.2,0.04,0.0,0.305304010349
1430,559.0,848,5,562,1.0,1,0.998387864731,0.2,0.04,0.0,0.305304010349
1431,559.0,863,5,562,1.0,1,0.998455037034,0.2,0.04,0.0,0.305304010349
1432,579.0,5,5,669,1.0,3,0.0,0.6,0.36,0.0,0.173350582147
1433,579.0,6,5,669,1.0,1,0.981460444404,0.2,0.04,0.0,0.305304010349
1434,579.0,7,5,669,1.0,1,0.987640296269,0.2,0.04,0.0,0.305304010349
1435,579.0,22,5,669,1.0,1,0.990730222202,0.2,0.04,0.0,0.305304010349
1436,579.0,40,5,669,1.0,1,0.992584177762,0.2,0.04,0.0,0.305304010349
1437,579.0,41,5,669,1.0,1,0.993820148135,0.2,0.04,0.0,0.305304010349
1438,579.0,67,5,593,1.0,2,0.987640296269,0.4,0.16,0.0,0.155239327296
1439,579.0,104,5,669,1.0,1,0.994702984115,0.2,0.04,0.0,0.305304010349
1440,579.0,111,5,669,1.0,1,0.995365111101,0.2,0.04,0.0,0.305304010349
1441,579.0,172,5,669,1.0,1,0.995880098756,0.2,0.04,0.0,0.305304010349
1442,722.0,1196,5,12266,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1443,722.0,1197,5,12266,1.0,2,0.981460444404,0.4,0.16,-0.4,0.155239327296
1444,722.0,1198,5,12205,1.0,2,0.987640296269,0.4,0.16,-0.2,0.155239327296
1445,722.0,1242,5,12266,1.0,2,0.987640296269,0.4,0.16,-0.2,0.155239327296
1446,798.0,4,5,801,1.0,2,0.995365111101,0.4,0.16,0.2,0.155239327296
1447,798.0,4,5,863,1.0,3,0.981460444404,0.6,0.36,0.0,0.173350582147
1448,798.0,29,5,801,1.0,2,0.995880098756,0.4,0.16,0.2,0.155239327296
1449,798.0,92,5,801,1.0,2,0.996292088881,0.4,0.16,0.2,0.155239327296
1450,798.0,141,5,801,1.0,2,0.99662917171,0.4,0.16,0.2,0.155239327296
1451,798.0,349,5,801,1.0,2,0.996910074067,0.4,0.16,0.2,0.155239327296
1452,798.0,418,5,863,1.0,2,0.987640296269,0.4,0.16,-0.2,0.155239327296
1453,798.0,714,5,801,1.0,2,0.997147760678,0.4,0.16,0.2,0.155239327296
1454,857.0,3,5,876,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1455,857.0,4,5,858,1.0,1,0.551435654312,0.2,0.04,-0.4,0.305304010349
1456,857.0,4,5,871,1.0,3,0.320973629603,0.6,0.36,-0.2,0.173350582147
1457,857.0,4,5,859,1.0,4,0.592584177762,0.8,0.64,0.4,0.179818887451
1458,857.0,4,5,876,1.0,5,-0.0185395555959,1.0,1.0,0.0,0.186287192755
1459,857.0,5,5,871,1.0,2,0.490730222202,0.4,0.16,-0.4,0.155239327296
1460,857.0,6,5,871,1.0,2,0.592584177762,0.4,0.16,0.0,0.155239327296
1461,857.0,9,5,871,1.0,4,0.327153481468,0.8,0.64,0.0,0.179818887451
1462,1071.0,1168,5,12200,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1463,1071.0,1169,5,12200,1.0,1,0.981460444404,0.2,0.04,-0.2,0.305304010349
1464,1071.0,1180,5,1072,1.0,1,0.996910074067,0.2,0.04,0.0,0.305304010349
1465,1071.0,1180,5,1074,1.0,2,0.864194725921,0.4,0.16,-0.6,0.155239327296
1466,1099.0,777,5,2766,1.0,2,0.987640296269,0.4,0.16,0.0,0.155239327296
1467,1099.0,777,5,5025,1.0,3,0.981460444404,0.6,0.36,0.0,0.173350582147
1468,1099.0,777,5,5030,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1469,1099.0,937,5,5025,1.0,2,0.987640296269,0.4,0.16,0.0,0.155239327296
1470,1099.0,939,5,1102,1.0,1,0.994702984115,0.2,0.04,0.0,0.305304010349
1471,1099.0,939,5,2766,1.0,2,0.990730222202,0.4,0.16,0.0,0.155239327296
1472,1099.0,941,5,1102,1.0,1,0.995365111101,0.2,0.04,0.0,0.305304010349
1473,1273.0,2,5,1316,1.0,1,0.987640296269,0.2,0.04,0.0,0.305304010349
1474,1273.0,200,5,1316,1.0,1,0.990730222202,0.2,0.04,0.0,0.305304010349
1475,1273.0,364,5,1298,1.0,3,0.990730222202,0.6,0.36,0.2,0.173350582147
1476,1273.0,442,5,1316,1.0,1,0.992584177762,0.2,0.04,0.0,0.305304010349
1477,1273.0,571,5,1276,1.0,2,0.990730222202,0.4,0.16,0.0,0.155239327296
1478,1273.0,680,5,1276,1.0,2,0.992584177762,0.4,0.16,0.0,0.155239327296
1479,1273.0,683,5,1316,1.0,1,0.993820148135,0.2,0.04,0.0,0.305304010349
1480,1273.0,683,5,1276,1.0,2,0.993820148135,0.4,0.16,0.0,0.155239327296
1481,1273.0,988,5,1276,1.0,2,0.994702984115,0.4,0.16,0.2,0.155239327296
1482,1301.0,324,5,3026,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1483,1301.0,328,5,3098,1.0,2,0.992584177762,0.4,0.16,0.0,0.155239327296
1484,1301.0,472,5,3098,1.0,2,0.993820148135,0.4,0.16,0.0,0.155239327296
1485,1301.0,914,5,1303,1.0,1,0.995880098756,0.2,0.04,0.0,0.305304010349
1486,1301.0,1225,5,1307,1.0,2,0.993820148135,0.4,0.16,0.0,0.155239327296
1487,1359.0,609,5,4188,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1488,1359.0,610,5,4188,1.0,3,0.981460444404,0.6,0.36,0.0,0.173350582147
1489,1395.0,785,5,5223,1.0,3,0.987640296269,0.6,0.36,-0.2,0.173350582147
1490,1395.0,786,5,5223,1.0,3,0.990730222202,0.6,0.36,0.0,0.173350582147
1491,1395.0,788,5,1402,1.0,2,0.993820148135,0.4,0.16,0.0,0.155239327296
1492,1581.0,818,5,5465,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1493,1581.0,819,5,5465,1.0,1,0.981460444404,0.2,0.04,-0.4,0.305304010349
1494,1581.0,832,5,5465,1.0,1,0.987640296269,0.2,0.04,-0.4,0.305304010349
1495,1581.0,832,5,1583,1.0,2,0.992584177762,0.4,0.16,0.0,0.155239327296
1496,1581.0,832,5,1582,1.0,3,0.996910074067,0.6,0.36,0.4,0.173350582147
1497,1581.0,835,5,1582,1.0,1,0.997147760678,0.2,0.04,0.0,0.305304010349
1498,1581.0,869,5,5465,1.0,1,0.990730222202,0.2,0.04,-0.4,0.305304010349
1499,1581.0,1166,5,5465,1.0,1,0.992584177762,0.2,0.04,-0.2,0.305304010349
1500,1581.0,1172,5,1582,1.0,1,0.997351492058,0.2,0.04,0.0,0.305304010349
1501,1581.0,1174,5,5497,1.0,1,0.987640296269,0.2,0.04,-0.6,0.305304010349
1502,1826.0,1313,5,11975,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1503,1826.0,1314,5,11975,1.0,5,-0.0185395555959,1.0,1.0,0.0,0.186287192755
1504,1840.0,53,5,2151,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1505,1840.0,53,5,1849,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1506,1840.0,54,5,2151,1.0,2,0.981460444404,0.4,0.16,-0.4,0.155239327296
1507,1840.0,54,5,1849,1.0,3,0.981460444404,0.6,0.36,-0.4,0.173350582147
1508,1840.0,54,5,1845,1.0,4,0.990730222202,0.8,0.64,0.2,0.179818887451
1509,1840.0,54,5,1879,1.0,5,0.992584177762,1.0,1.0,0.6,0.186287192755
1510,1840.0,55,5,1843,1.0,1,0.996292088881,0.2,0.04,0.0,0.305304010349
1511,1840.0,55,5,1879,1.0,2,0.993820148135,0.4,0.16,0.0,0.155239327296
1512,1840.0,59,5,2151,1.0,2,0.987640296269,0.4,0.16,-0.4,0.155239327296
1513,1840.0,98,5,1843,1.0,1,0.99662917171,0.2,0.04,0.0,0.305304010349
1514,1840.0,98,5,1845,1.0,2,0.992584177762,0.4,0.16,-0.2,0.155239327296
1515,1840.0,98,5,1879,1.0,3,0.994702984115,0.6,0.36,0.2,0.173350582147
1516,1840.0,98,5,2151,1.0,4,0.990730222202,0.8,0.64,0.0,0.179818887451
1517,1840.0,154,5,1879,1.0,2,0.995365111101,0.4,0.16,0.0,0.155239327296
1518,1840.0,654,5,1845,1.0,2,0.993820148135,0.4,0.16,-0.2,0.155239327296
1519,1840.0,681,5,1843,1.0,1,0.996910074067,0.2,0.04,0.0,0.305304010349
1520,1840.0,717,5,1845,1.0,2,0.994702984115,0.4,0.16,-0.2,0.155239327296
1521,1840.0,821,5,1845,1.0,2,0.995365111101,0.4,0.16,-0.2,0.155239327296
1522,1840.0,821,5,1879,1.0,3,0.995880098756,0.6,0.36,0.2,0.173350582147
1523,1840.0,1054,5,1843,1.0,1,0.997147760678,0.2,0.04,0.0,0.305304010349
1524,1840.0,1117,5,1843,1.0,1,0.997351492058,0.2,0.04,0.0,0.305304010349
1525,1840.0,1202,5,1845,1.0,2,0.995880098756,0.4,0.16,0.0,0.155239327296
1526,1969.0,49,5,2193,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1527,1969.0,51,5,1972,1.0,1,0.995880098756,0.2,0.04,-0.2,0.305304010349
1528,1969.0,51,5,2193,1.0,2,0.990730222202,0.4,0.16,-0.4,0.155239327296
1529,1969.0,51,5,1976,1.0,3,0.990730222202,0.6,0.36,-0.4,0.173350582147
1530,1969.0,51,5,1971,1.0,4,0.995880098756,0.8,0.64,0.2,0.179818887451
1531,1969.0,51,5,1973,1.0,5,0.997682555551,1.0,1.0,0.8,0.186287192755
1532,1969.0,52,5,2193,1.0,2,0.992584177762,0.4,0.16,-0.4,0.155239327296
1533,1969.0,156,5,1973,1.0,2,0.998048467832,0.4,0.16,0.2,0.155239327296
1534,1969.0,160,5,1973,1.0,2,0.99814604444,0.4,0.16,0.2,0.155239327296
1535,1969.0,219,5,1972,1.0,1,0.996292088881,0.2,0.04,-0.2,0.305304010349
1536,1969.0,219,5,1973,1.0,2,0.998234328038,0.4,0.16,0.2,0.155239327296
1537,1969.0,399,5,1973,1.0,2,0.998314585855,0.4,0.16,0.2,0.155239327296
1538,2023.0,1230,5,2027,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1539,2023.0,1230,5,2042,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1540,2065.0,2,5,2074,1.0,5,0.981460444404,1.0,1.0,0.0,0.186287192755
1541,2065.0,3,5,2070,1.0,1,0.996292088881,0.2,0.04,0.0,0.305304010349
1542,2065.0,3,5,2066,1.0,4,0.993820148135,0.8,0.64,0.4,0.179818887451
1543,2065.0,3,5,2074,1.0,5,0.987640296269,1.0,1.0,0.0,0.186287192755
1544,2065.0,34,5,2070,1.0,1,0.99662917171,0.2,0.04,0.0,0.305304010349
1545,2065.0,528,5,2070,1.0,1,0.997351492058,0.2,0.04,0.0,0.305304010349
1546,2079.0,332,5,3432,1.0,2,0.987640296269,0.4,0.16,-0.4,0.155239327296
1547,2079.0,398,5,2083,1.0,3,0.992584177762,0.6,0.36,0.2,0.173350582147
1548,2079.0,483,5,2099,1.0,3,0.990730222202,0.6,0.36,0.0,0.173350582147
1549,2091.0,17,5,2150,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1550,2091.0,17,5,2155,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1551,2091.0,18,5,2096,1.0,2,0.987640296269,0.4,0.16,-0.2,0.155239327296
1552,2091.0,18,5,2150,1.0,3,0.981460444404,0.6,0.36,-0.2,0.173350582147
1553,2091.0,967,5,2093,1.0,2,0.994702984115,0.4,0.16,0.2,0.155239327296
1554,2091.0,977,5,2093,1.0,2,0.995365111101,0.4,0.16,0.2,0.155239327296
1555,2091.0,979,5,2150,1.0,2,0.987640296269,0.4,0.16,-0.2,0.155239327296
1556,2091.0,989,5,2093,1.0,2,0.995880098756,0.4,0.16,0.2,0.155239327296
1557,2091.0,989,5,2096,1.0,3,0.990730222202,0.6,0.36,0.0,0.173350582147
1558,2121.0,50,5,2378,1.0,2,0.981460444404,0.4,0.16,-0.6,0.155239327296
1559,2121.0,51,5,2124,1.0,1,0.996910074067,0.2,0.04,0.0,0.305304010349
1560,2121.0,156,5,2124,1.0,1,0.997147760678,0.2,0.04,0.0,0.305304010349
1561,2121.0,156,5,2122,1.0,2,0.994702984115,0.4,0.16,0.0,0.155239327296
1562,2121.0,156,5,2378,1.0,3,0.987640296269,0.6,0.36,-0.2,0.173350582147
1563,2121.0,343,5,2124,1.0,1,0.997351492058,0.2,0.04,0.0,0.305304010349
1564,2121.0,452,5,2124,1.0,1,0.997528059254,0.2,0.04,0.0,0.305304010349
1565,2121.0,461,5,2124,1.0,1,0.997682555551,0.2,0.04,0.0,0.305304010349
1566,2121.0,588,5,2124,1.0,1,0.997818875812,0.2,0.04,0.0,0.305304010349
1567,2261.0,120,5,2796,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1568,2261.0,121,5,2278,1.0,1,0.990730222202,0.2,0.04,-0.4,0.305304010349
1569,2261.0,121,5,2310,1.0,2,0.994702984115,0.4,0.16,0.0,0.155239327296
1570,2261.0,121,5,2796,1.0,3,0.981460444404,0.6,0.36,-0.2,0.173350582147
1571,2261.0,122,5,2796,1.0,1,0.987640296269,0.2,0.04,-0.6,0.305304010349
1572,2261.0,124,5,2264,1.0,1,0.996292088881,0.2,0.04,0.0,0.305304010349
1573,2261.0,125,5,2278,1.0,1,0.992584177762,0.2,0.04,-0.4,0.305304010349
1574,2261.0,273,5,2263,1.0,1,0.814810989892,0.2,0.04,-0.8,0.305304010349
1575,2261.0,606,5,2263,1.0,1,0.830243407401,0.2,0.04,-0.8,0.305304010349
1576,2261.0,745,5,2796,1.0,1,0.990730222202,0.2,0.04,-0.6,0.305304010349
1577,2261.0,745,5,2264,1.0,2,0.99662917171,0.4,0.16,0.2,0.155239327296
1578,2261.0,958,5,2310,1.0,1,0.995365111101,0.2,0.04,-0.2,0.305304010349
1579,2261.0,958,5,2264,1.0,2,0.996910074067,0.4,0.16,0.2,0.155239327296
1580,2261.0,958,5,2263,1.0,3,0.843301606831,0.6,0.36,-0.4,0.173350582147
1581,2261.0,958,5,2278,1.0,4,0.993820148135,0.8,0.64,0.2,0.179818887451
1582,2261.0,1027,5,2310,1.0,1,0.995880098756,0.2,0.04,-0.2,0.305304010349
1583,2275.0,546,5,4418,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1584,2275.0,547,5,4418,1.0,1,0.981460444404,0.2,0.04,-0.4,0.305304010349
1585,2275.0,547,5,3520,1.0,2,0.992584177762,0.4,0.16,0.2,0.155239327296
1586,2275.0,548,5,4418,1.0,1,0.987640296269,0.2,0.04,-0.2,0.305304010349
1587,2275.0,550,5,4418,1.0,1,0.990730222202,0.2,0.04,-0.2,0.305304010349
1588,2276.0,843,5,7029,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1589,2327.0,813,5,2332,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1590,2327.0,813,5,8371,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1591,2327.0,814,5,2328,1.0,1,0.997940049378,0.2,0.04,0.0,0.305304010349
1592,2327.0,885,5,2328,1.0,1,0.998048467832,0.2,0.04,0.0,0.305304010349
1593,2327.0,1148,5,2328,1.0,1,0.99814604444,0.2,0.04,0.0,0.305304010349
1594,2327.0,1265,5,2328,1.0,1,0.998234328038,0.2,0.04,0.0,0.305304010349
1595,2334.0,1058,5,2337,1.0,1,0.998387864731,0.2,0.04,0.0,0.305304010349
1596,2334.0,1058,5,12469,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1597,2334.0,1059,5,2337,1.0,1,0.998455037034,0.2,0.04,0.0,0.305304010349
1598,2343.0,604,5,2352,1.0,2,0.987640296269,0.4,0.16,0.0,0.155239327296
1599,2343.0,604,5,4851,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1600,2343.0,605,5,4851,1.0,3,0.981460444404,0.6,0.36,-0.2,0.173350582147
1601,2343.0,756,5,2349,1.0,2,0.993820148135,0.4,0.16,0.2,0.155239327296
1602,2396.0,229,5,3245,1.0,5,0.0,1.0,1.0,0.0,0.186287192755
1603,2396.0,230,5,2400,1.0,1,0.994702984115,0.2,0.04,-0.2,0.305304010349
1604,2396.0,230,5,3245,1.0,3,0.981460444404,0.6,0.36,-0.2,0.173350582147
1605,2396.0,230,5,2528,1.0,4,0.987640296269,0.8,0.64,0.2,0.179818887451
1606,2396.0,240,5,2528,1.0,3,0.990730222202,0.6,0.36,0.0,0.173350582147
1607,2396.0,306,5,3245,1.0,3,0.987640296269,0.6,0.36,-0.2,0.173350582147
1608,2396.0,552,5,2397,1.0,2,0.997147760678,0.4,0.16,0.2,0.155239327296
1609,2396.0,613,5,2400,1.0,1,0.995365111101,0.2,0.04,-0.2,0.305304010349
1610,2396.0,916,5,2397,1.0,2,0.997351492058,0.4,0.16,0.2,0.155239327296
1611,2396.0,975,5,3245,1.0,2,0.990730222202,0.4,0.16,-0.4,0.155239327296
1612,2396.0,975,5,2528,1.0,4,0.992584177762,0.8,0.64,0.2,0.179818887451
1613,2396.0,985,5,2400,1.0,1,0.995880098756,0.2,0.04,-0.2,0.305304010349
1614,2396.0,985,5,2528,1.0,3,0.993820148135,0.6,0.36,0.0,0.173350582147
1615,2396.0,986,5,2397,1.0,2,0.998048467832,0.4,0.16,0.2,0.155239327296
1616,2446.0,1233,5,10010,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1617,2446.0,1250,5,2449,1.0,1,0.998387864731,0.2,0.04,0.0,0.305304010349
1618,2450.0,8,5,2452,1.0,2,0.992584177762,0.4,0.16,0.2,0.155239327296
1619,2450.0,8,5,2453,1.0,3,0.990730222202,0.6,0.36,0.0,0.173350582147
1620,2450.0,14,5,2471,1.0,2,0.990730222202,0.4,0.16,-0.2,0.155239327296
1621,2450.0,15,5,2471,1.0,2,0.992584177762,0.4,0.16,0.2,0.155239327296
1622,2450.0,378,5,2452,1.0,2,0.993820148135,0.4,0.16,0.2,0.155239327296
1623,2536.0,1165,5,5679,1.0,3,0.0,0.6,0.36,0.0,0.173350582147
1624,2630.0,868,5,10496,1.0,4,0.0,0.8,0.64,0.0,0.179818887451
1625,2630.0,869,5,2631,1.0,1,0.997147760678,0.2,0.04,0.0,0.305304010349
1626,2630.0,871,5,2631,1.0,1,0.997351492058,0.2,0.04,0.0,0.305304010349
1627,2630.0,871,5,2669,1.0,2,0.990730222202,0.4,0.16,0.0,0.155239327296
1628,2685.0,585,5,2687,1.0,1,0.998234328038,0.2,0.04,0.0,0.305304010349
1629,2685.0,585,5,3883,1.0,2,0.993820148135,0.4,0.16,-0.2,0.155239327296
1630,2685.0,585,5,2686,1.0,3,0.996292088881,0.6,0.36,0.2,0.173350582147
1631,2685.0,586,5,2687,1.0,1,0.998314585855,0.2,0.04,0.0,0.305304010349
1632,2685.0,596,5,2687,1.0,1,0.998387864731,0.2,0.04,0.0,0.305304010349
